_id,co_uf,no_uf,ano,variavel,social_categoria,social_subcategoria,valor
4178,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,1589.0
4179,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),130042.0
4180,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,107500.0
4181,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,66712.0
4182,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,127153.0
4183,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,206723.0
4184,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),232514.0
4185,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,335993.0
4186,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,230627.0
4187,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,383393.0
4188,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,431407.0
4189,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",301365.0
4190,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,285278.0
4191,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1182527.0
4192,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",950013.0
4193,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.661273461
4194,50,Mato Grosso do Sul,2015,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.6859555688
4195,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,514.0
4196,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,935.0
4197,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),144073.0
4198,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,94716.0
4199,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,59911.0
4200,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,114817.0
4201,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,200522.0
4202,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),270059.0
4203,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,300629.0
4204,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,206309.0
4205,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,359267.0
4206,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,413517.0
4207,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",269444.0
4208,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,271361.0
4209,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1136264.0
4210,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",866205.0
4211,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.6562269508
4212,50,Mato Grosso do Sul,2016,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.7442065884
4213,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,338.0
4214,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,590.0
4215,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),127932.0
4216,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,98380.0
4217,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,56770.0
4218,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,118336.0
4219,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,204005.0
4220,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),224059.0
4221,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,308378.0
4222,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,193063.0
4223,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,351303.0
4224,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,401418.0
4225,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",273486.0
4226,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,286417.0
4227,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1076803.0
4228,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",852744.0
4229,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.7135130961
4230,50,Mato Grosso do Sul,2017,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.7459431196
4231,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,218.0
4232,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,351.0
4233,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),134427.0
4234,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,99906.0
4235,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,50551.0
4236,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,103815.0
4237,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,218729.0
4238,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),233824.0
4239,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,301418.0
4240,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,168435.0
4241,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,305835.0
4242,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,388699.0
4243,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",254272.0
4244,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,329073.0
4245,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1009512.0
4246,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",775688.0
4247,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.8466010975
4248,50,Mato Grosso do Sul,2018,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.8602166184
4249,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,137.0
4250,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,194.0
4251,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),155521.0
4252,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,106210.0
4253,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,50020.0
4254,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,107636.0
4255,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,224713.0
4256,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),268703.0
4257,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,312126.0
4258,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,163071.0
4259,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,312146.0
4260,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,419387.0
4261,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",263866.0
4262,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,348884.0
4263,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1056046.0
4264,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",787343.0
4265,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.8318903543
4266,50,Mato Grosso do Sul,2019,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.8516178666
4267,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,106.0
4268,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,141.0
4269,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),146594.0
4270,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,113952.0
4271,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,49223.0
4272,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,112832.0
4273,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,206103.0
4274,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),247375.0
4275,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,325192.0
4276,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,156413.0
4277,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,318801.0
4278,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,422601.0
4279,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",276007.0
4280,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,302015.0
4281,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1047781.0
4282,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",800406.0
4283,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.7146575612
4284,50,Mato Grosso do Sul,2020,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.7467310612
4285,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,76.0
4286,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,101.0
4287,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),165076.0
4288,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,132012.0
4289,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,55114.0
4290,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,135249.0
4291,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,217004.0
4292,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),274603.0
4293,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,359286.0
4294,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,165723.0
4295,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,375404.0
4296,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,487451.0
4297,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",322375.0
4298,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,302370.0
4299,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1175016.0
4300,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",900413.0
4301,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.6203085028
4302,50,Mato Grosso do Sul,2021,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.6731415277
4303,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,61.0
4304,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,78.0
4305,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),194958.0
4306,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,186037.0
4307,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,68090.0
4308,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,152275.0
4309,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,325024.0
4310,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),315972.0
4311,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,449458.0
4312,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,193911.0
4313,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,411646.0
4314,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,601360.0
4315,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",406402.0
4316,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,446065.0
4317,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1370987.0
4318,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1055015.0
4319,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.7417603432
4320,50,Mato Grosso do Sul,2022,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.7997598437
4321,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),55439.0
4322,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,146542.0
4323,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,109047.0
4324,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,83793.0
4325,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),91358.0
4326,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,504271.0
4327,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,402039.0
4328,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,255070.0
4329,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,394821.0
4330,51,Mato Grosso,2012,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",339382.0
4331,51,Mato Grosso,2012,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1252738.0
4332,51,Mato Grosso,2012,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1161380.0
4333,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),82952.0
4334,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,150805.0
4335,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,111350.0
4336,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,110926.0
4337,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),138074.0
4338,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,498364.0
4339,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,401991.0
4340,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,333677.0
4341,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,456033.0
4342,51,Mato Grosso,2013,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",373081.0
4343,51,Mato Grosso,2013,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1372106.0
4344,51,Mato Grosso,2013,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1234032.0
4345,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),110046.0
4346,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,162811.0
4347,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,113092.0
4348,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,125362.0
4349,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),184233.0
4350,51,Mato Grosso,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,525400.0
